1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	12	13	14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	15	16	17	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	12	13	14	1	1	1	1	1	1	1	1	1	1	1	1	12	13	13	13	14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	18	19	19	20	21	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	22	23	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	22	23	1	1	1	1	1	1	1	15	16	17	1	1	1	1	1	1	1	1	1	1	1	1	15	16	16	16	17	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	22	23	1	1	1	1	1	1	1	1	1	24	25	25	26	27	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	28	29	29	30	21	1	1	1	1	1	1	1	22	23	1	1	1	1	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	31	32	23	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	31	32	23	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	31	32	23	1	12	13	13	14	1	1	1	33	34	34	34	35	1	1	1	1	1	28	29	29	30	21	1	1	1	1	1	1	1	1	36	37	37	38	27	1	1	1	1	1	1	1	31	32	23	1	1	1	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
1	1	1	1	1	1	1	12	13	13	14	1	1	1	1	1	1	1	1	1	1	1	1	31	39	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	31	39	40	1	1	1	1	1	1	1	1	1	1	12	13	13	14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	31	39	40	1	15	16	16	17	1	1	1	1	1	1	1	1	1	1	1	1	1	41	42	42	43	27	1	1	1	44	45	45	46	21	36	37	37	38	27	1	1	1	1	1	1	1	31	39	40	1	1	1	6	7	7	7	7	7	7	47	48	7	7	7	7	7	7	7	7	7	7	7	7
1	1	1	1	1	1	1	15	16	16	17	1	1	1	28	29	29	30	21	1	1	1	22	49	39	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	22	49	39	40	1	1	1	1	1	1	1	1	1	1	15	16	16	17	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	22	49	39	40	1	1	1	1	1	1	1	1	1	1	1	1	1	50	51	51	52	21	33	34	34	34	35	1	1	1	53	54	54	55	27	36	37	37	38	27	1	1	1	1	1	1	22	49	39	40	1	1	1	6	7	7	7	7	7	7	56	57	7	7	7	7	7	7	7	7	7	7	7	7
1	1	1	1	1	1	1	1	1	1	1	1	1	1	41	42	42	43	27	1	1	22	49	39	39	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	22	49	39	39	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	22	23	1	1	1	1	1	1	1	1	1	1	1	1	22	49	39	39	40	1	1	1	1	1	1	1	1	1	1	1	1	1	58	59	59	60	27	1	1	18	19	19	19	20	21	33	34	34	34	35	36	37	37	38	27	1	1	1	1	1	22	49	39	39	40	1	1	1	6	7	7	7	7	7	7	56	47	48	7	7	7	7	7	7	7	7	7	7	7
1	1	1	1	1	1	1	1	1	1	1	1	1	1	33	34	34	34	35	1	1	31	39	39	39	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	31	39	39	39	40	1	1	1	1	1	1	1	1	1	22	23	1	1	1	1	1	1	1	1	1	1	1	1	1	22	49	40	22	23	1	22	23	1	1	1	1	1	1	1	31	39	39	39	40	1	1	1	1	1	1	1	44	45	45	45	46	21	33	34	34	34	35	1	1	24	25	25	25	26	27	1	1	1	1	1	36	37	37	38	27	1	1	1	22	23	31	39	39	39	40	1	1	1	6	7	7	7	7	7	7	56	7	57	7	7	7	7	7	7	7	7	47	48	7
1	1	1	1	1	1	1	1	1	1	1	44	45	45	46	21	1	1	1	1	1	31	39	39	39	32	23	1	1	1	1	1	1	1	1	1	1	1	1	1	1	31	39	39	39	32	23	1	1	1	1	1	1	1	1	31	32	23	1	1	1	1	1	1	1	1	1	1	1	1	31	32	49	39	40	1	31	32	23	1	1	1	1	1	1	31	39	39	39	32	23	1	1	1	1	1	1	53	54	54	54	55	27	1	1	1	1	1	1	1	33	34	34	34	34	35	1	1	1	1	1	36	37	37	38	27	1	1	1	31	32	49	39	39	39	32	23	1	1	6	7	7	7	7	7	7	56	7	47	48	7	7	7	7	7	7	7	56	57	7
1	1	1	1	61	61	61	61	1	1	1	53	54	54	55	27	1	1	1	1	1	31	39	39	39	39	40	1	1	61	61	1	1	1	1	1	1	1	1	1	1	31	39	39	39	39	40	1	1	1	1	1	1	1	22	49	39	40	61	1	1	1	1	1	61	61	61	1	1	1	31	39	39	39	40	22	31	39	40	1	1	1	1	1	1	31	39	39	39	39	40	1	1	1	1	1	1	33	34	34	34	34	35	61	61	61	61	61	61	1	1	1	1	1	1	1	61	61	1	1	1	41	42	42	43	27	1	1	22	49	39	39	39	39	39	39	40	1	1	6	7	7	7	7	7	47	48	7	7	57	7	7	7	7	7	7	47	48	57	7
62	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	64	1	62	63	63	63	63	63	63	63	63	63	64	1	62	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	64
